artist_count,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,days_since_release,key_A#,key_B,key_C,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,mode_Minor,platform_presence_summary,log_streams,platform_presence_summary danceability,platform_presence_summary energy,platform_presence_summary bpm,platform_presence_summary valence,platform_presence_summary artist_count,danceability energy,danceability bpm,danceability valence,danceability artist_count,energy bpm,energy valence,energy artist_count,bpm valence,bpm artist_count,valence artist_count
2,-1.406056387774326,-0.6821269346780241,0.2006887609342687,0.4691870875804242,-0.15485863219543497,-0.18750867814799804,0.6383000355730986,-0.5173398649190027,-0.4147461777374735,False,False,False,False,False,False,False,False,True,False,False,True,3479.0,-0.01891959179760987,-2373.119605744846,1632.3018776922959,-4891.67017306688,698.1961992903208,6958.0,-0.3200451498417444,0.9591089337769562,-0.1368952093204235,-1.3642538693560482,-0.6597035015536876,0.09416057525287355,0.9383741751608484,-0.28217971426614313,-2.812112775548652,0.4013775218685374
1,0.9852101031851802,0.7536822527090561,0.030330908625367928,1.0724276287552559,-0.34710956154998834,-0.18750867814799804,-0.23547137961267378,-0.3148186667630551,-0.4355883441366645,False,False,False,False,False,False,False,True,False,False,False,True,910.0,-1.6488093853329142,685.8508499652411,975.9091421672829,896.5411938985139,27.601126849084814,910.0,0.8082696711076925,0.7425353699603282,0.02285986753947984,0.7536822527090561,1.0565665347846038,0.032527704415095664,1.0724276287552559,0.02988231761649901,0.9852101031851802,0.030330908625367928
1,-0.15688732533279284,0.275079190246696,0.5839939286292954,0.22789087111049156,-0.8085117920009164,-0.18750867814799804,-1.1092427947984462,-0.3148186667630551,-0.3903016615902742,False,False,True,False,False,False,False,False,False,False,False,False,14665.0,0.8803364153596298,4034.036324967797,3342.0196248353586,-2300.752626005407,8564.270963348617,14665.0,0.06268803628968819,-0.04315643841251462,0.1606445769963334,0.275079190246696,-0.03575318923628525,0.13308688511856837,0.22789087111049156,-0.09162124547324008,-0.15688732533279284,0.5839939286292954
1,0.27139921036144704,-1.0923581310743329,-0.8214583529191359,-1.2802104818265874,2.1521525200592055,-0.18750867814799804,-0.67235708720556,-0.7198610630749503,-0.41397424564861457,False,False,False,False,True,False,False,False,False,False,False,True,5349.0,-0.25747882449019427,-5843.023643116607,-6847.845867290416,1451.7143762233802,-4393.980729764458,5349.0,1.3984483293098622,-0.29646513420548,0.8973267111501471,-1.0923581310743329,-0.34744811386418345,1.0516395937910819,-1.2802104818265874,-0.22294314832706838,0.27139921036144704,-0.8214583529191359
1,1.84178317457366,-1.0239862650082814,0.6265833917065207,0.5295111416979074,0.2680934123845824,-0.18750867814799804,0.929557173968356,-0.4160792658410289,-0.31645349175610366,False,False,False,False,False,False,False,False,True,False,False,True,25215.0,1.508808255670047,-25819.813672183816,13351.623437912735,46440.562746874835,15799.30022187992,25215.0,-0.542212136267511,-1.8859606738867776,-0.6416127869897811,-1.0239862650082814,0.9752447115284949,0.33178288711146686,0.5295111416979074,1.1540307483123666,1.84178317457366,0.6265833917065207
1,-1.191913119927206,-0.20352387221566406,-0.3529742590696588,0.5295111416979074,-0.846961977871827,1.8274257127868436,-0.16265709501385942,-0.6186004639969765,-0.3812957872202534,False,False,False,False,False,False,False,False,False,False,True,False,8891.0,0.7610697829055224,-1809.5307478694692,4707.883560836094,-10597.299549272788,-3138.2941373883364,8891.0,-0.10776815793969528,0.24258277351223814,0.07183868799831193,-0.20352387221566406,-0.6311312769373696,-0.18690380290994796,0.5295111416979074,0.42071465038171085,-1.191913119927206,-0.3529742590696588
1,-0.08550623605041954,0.7536822527090561,1.0524780224787726,-0.3150256159468569,0.6141450852227784,-0.18750867814799804,1.148000027764799,-0.7198610630749503,-0.4013660215305855,False,True,False,False,False,False,False,False,False,False,False,True,3406.0,-0.034998725821950384,2567.041752727045,-1072.9772479149947,-291.234239987729,3584.7401445626997,3406.0,-0.23742921588788507,-0.06444453260715251,0.7932340069085739,0.7536822527090561,0.026936654679080758,-0.33155753730190524,-0.3150256159468569,-0.0899934342279487,-0.08550623605041954,1.0524780224787726
1,-1.5845091109802592,-1.570961193536693,-1.5880686883091895,-3.331228321821015,2.652004936381044,-0.18750867814799804,-0.5995428026067456,-0.7198610630749503,-0.4371322083143823,False,False,True,False,False,False,False,False,False,False,False,False,2576.0,-1.941994675582688,-4046.796034550521,-8581.244157010935,-4081.6954698851478,-4090.864941084472,2576.0,5.233230420391177,2.489202324155312,2.4947942820044546,-1.570961193536693,5.278361626680877,5.290219391492721,-3.331228321821015,2.51630930548838,-1.5845091109802592,-1.5880686883091895
2,-0.7993171288741526,1.3006571812374677,0.6691728547837458,0.10724276287552524,-0.500910305033631,-0.18750867814799804,-0.45391423340911685,0.5965267249387092,-0.41037189590060624,False,True,False,False,False,False,False,False,False,False,False,False,3048.0,-0.3846542074052328,3964.4030884118015,326.87594124460094,-2436.318608808417,2039.6388613808572,6096.0,0.1394860696697988,-1.039637563756281,0.8703644790636561,2.6013143624749353,-0.0857209773141964,0.07176394578831154,0.21448552575105048,-0.534881325006264,-1.5986342577483053,1.3383457095674915
1,-0.08550623605041954,-0.27189573828171554,-0.6511005006102352,0.5295111416979074,-1.0392129072263805,-0.18750867814799804,1.293628596962428,-0.6186004639969765,-0.4085707210266021,False,False,False,False,False,False,False,False,False,True,False,False,830.0,-0.3142702428250279,-225.6734627738239,439.4942476092631,-70.97017592184822,-540.4134155064952,830.0,-0.14397182280034662,0.023248781178619463,0.17703145130901446,-0.27189573828171554,-0.045276504673348414,-0.34476496943820467,0.5295111416979074,0.0556731530977251,-0.08550623605041954,-0.6511005006102352
3,0.6283046567733136,-0.13515200614961265,1.5209621163282496,0.5898351958153906,-0.19330881806634564,-0.18750867814799804,1.730514304555314,-0.6186004639969765,-0.4317286836923699,False,False,False,False,False,False,False,True,False,False,False,True,546.0,-1.4188639889733665,-73.79299535768851,322.05001691520323,343.0543425982292,830.4453155152243,1638.0,-0.07971741001209964,-0.08491663483605714,-0.20556108129932346,-0.40545601844883794,0.3705962002596092,0.897116987712264,1.7695055874461718,0.9556275804648335,1.884913970319941,4.562886348984749
1,0.02156539787314043,0.1383354581145931,1.3080148009421237,0.7104833040503569,-0.8085117920009164,-0.18750867814799804,-0.890799941002003,-0.7198610630749503,-0.4355883441366645,False,False,False,False,False,False,False,False,True,False,False,False,939.0,-1.7065724135339406,129.89699516960292,667.1438225032852,20.249908602878865,1228.225898084654,939.0,0.09828503334857586,0.0029832591942043534,0.180944826708997,0.1383354581145931,0.015321855134069353,0.9293226775201299,0.7104833040503569,0.02820785960627348,0.02156539787314043,1.3080148009421237
1,0.4498519335673803,-1.2974737292724872,-0.3103847959924336,-1.3405345359440706,-0.5778106767754524,0.04954242666786569,-0.5267285180079312,-0.7198610630749503,0.5522274189064738,False,False,True,False,False,False,False,False,False,False,False,True,13748.0,0.8657312028820358,-17837.668830038154,-18429.66880015908,6184.564382684344,-4267.170175303978,13748.0,1.7393083435699161,-0.5836710658661081,0.402716118765783,-1.2974737292724872,-0.6030420530082911,0.41608153845981205,-1.3405345359440706,-0.13962720062711315,0.4498519335673803,-0.3103847959924336
2,0.378470844285007,1.2322853151714162,1.2654253378648985,0.1675668169930084,-0.039508074582702966,-0.18750867814799804,-0.45391423340911685,-0.5173398649190027,-0.4260678483740711,False,False,False,False,False,False,False,True,False,False,False,True,1704.0,-0.8133400727864715,2099.8141770520933,285.5338561560863,644.9143186616519,2156.284775721787,3408.0,0.20649012789050036,0.4663840636329418,1.5593650612967422,2.4645706303428323,0.06341915470149515,0.21204329600832328,0.3351336339860168,0.4789265960013684,0.756941688570014,2.530850675729797
3,-0.8350076735153393,1.2322853151714162,1.350604264019349,0.22789087111049156,-0.7700616061300057,-0.18750867814799804,1.293628596962428,1.0015691212506044,-0.4265824697666437,False,False,False,True,False,False,False,False,False,False,False,False,3482.0,-1.227629899528574,4290.817467426871,793.5160132067316,-2907.4967191804117,4702.804047315373,10446.0,0.2808265739310807,-1.028967694128401,1.664329801158942,3.6968559455142485,-0.1902906261013556,0.3077903822529138,0.6836726133314747,-1.1277649243386938,-2.5050230205460178,4.051812792058047
1,0.27139921036144704,0.8220541187751075,1.9042672840232764,1.3137238452251885,-0.6931612343881843,-0.18750867814799804,-0.67235708720556,-0.11229746860710747,-0.4317286836923699,False,False,False,False,False,False,False,False,False,True,False,True,624.0,-1.48004608352173,512.961770115667,819.7636794205176,169.35310726554295,1188.2627852305245,624.0,1.079952097900438,0.22310483870993936,1.5654107640800217,0.8220541187751075,0.35654361422712,2.501681338703585,1.3137238452251885,0.5168166372010546,0.27139921036144704,1.9042672840232764
2,-0.5494833163858461,0.890425984841159,1.3080148009421237,0.9517795205202895,0.6141450852227784,-0.18750867814799804,-0.3082856642114881,-0.6186004639969765,-0.3149096275783858,False,True,False,False,False,False,False,False,False,False,False,False,7962.0,0.5159219461276616,7089.5716913053075,7578.068542382544,-4374.986165064107,10414.41384510119,15924.0,0.8474892169109248,-0.4892742231466532,1.164690367315703,1.780851969682318,-0.5229869674036192,1.2449417000741365,1.903559041040579,-0.7187323107034506,-1.0989666327716923,2.6160296018842475
2,-0.014125146768046225,0.9587978509072104,0.9672990963243222,0.40886303346294106,-0.500910305033631,-0.18750867814799804,2.749914288938715,-0.6186004639969765,-0.433529858566374,False,False,False,False,False,False,False,False,True,False,False,True,1309.0,-1.6217557095669897,1255.0663868375384,535.2017108029899,-18.48981711937251,1266.1945170885379,2618.0,0.39201699779967075,-0.013543160364951649,0.9274442947402468,1.9175957018144207,-0.005775250355692638,0.395492842789124,0.8177260669258821,-0.013663241704179534,-0.02825029353609245,1.9345981926486444
1,2.9124995138092595,-1.0239862650082814,0.030330908625367928,0.22789087111049156,0.7294956428355105,-0.18750867814799804,-0.23547137961267378,-0.6186004639969765,-0.39519056481971404,False,False,False,False,False,False,False,False,True,False,False,False,2939.0,-0.16544299465860077,-3009.495632859339,669.7712701937347,8559.836071085414,89.14254044995634,2939.0,-0.2333571219379159,-2.9823594989839792,-0.03105843383759797,-1.0239862650082814,0.6637320513108753,0.006912137188207819,0.22789087111049156,0.08833875662477716,2.9124995138092595,0.030330908625367928
1,-0.4424116824622861,0.0015917259824902426,1.1376569486332229,1.2533997911077053,-0.9623125354845591,-0.18750867814799804,1.0751857431659848,-0.5173398649190027,-0.42452398419635323,False,True,False,False,False,False,False,False,False,False,False,True,3270.0,-1.1576447242425556,5.204943962743093,4098.617316922197,-1446.6862016516757,3720.1382220306386,3270.0,0.0019950690139539772,-0.0007041981699324436,0.001810838124300068,0.0015917259824902426,-0.5545187103818379,1.4259389817691108,1.2533997911077053,-0.5033127247097348,-0.4424116824622861,1.1376569486332229
1,0.1286370317967004,0.4801947884448503,-0.6936899636874604,1.193075736990222,-1.0392129072263805,-0.18750867814799804,-0.5267285180079312,-0.4160792658410289,-0.4371322083143823,False,False,False,False,False,False,False,True,False,False,False,True,1493.0,-2.0450730625040237,716.9308191481615,1781.2620753264016,192.05508847247373,-1035.6791157853784,1493.0,0.5729087511227036,0.061770832269790035,-0.3331063053592159,0.4801947884448503,0.15347372151508298,-0.8276246646691372,1.193075736990222,-0.08923421791591579,0.1286370317967004,-0.6936899636874604
2,1.62763990672654,-0.7504988007440756,0.49881500247484506,1.3740478993426717,0.46034434173913574,-0.18750867814799804,-0.5267285180079312,-0.5173398649190027,-0.43327254787008773,False,False,False,False,False,False,False,False,True,False,False,False,723.0,-1.7050285108134309,-542.6106329379667,993.4366312247516,1176.7836525632883,360.64324678931297,1446.0,-1.0312213006215913,-1.2215417980414673,-0.37436006115052434,-1.5009976014881512,2.2364551947239044,0.6853957063111704,2.7480957986853434,0.8118912041019556,3.25527981345308,0.9976300049496901
3,-0.870698218156526,0.275079190246696,-1.4603002990775138,-0.19437750771189055,0.34499378412640375,-0.18750867814799804,-0.7451713718043743,-0.5173398649190027,-0.3797519230425356,False,False,False,True,False,False,False,False,False,False,False,True,6681.0,0.4560290702593814,1837.8040700381762,-1298.6361290231407,-5817.134795503751,-9756.26629813687,20043.0,-0.05346920742355776,-0.23951096079973827,-0.4016982237872505,0.8252375707400881,0.1692441496144495,0.2838495326456155,-0.5831325231356717,1.2714808683802332,-2.612094654469578,-4.380900897232541
1,-0.9063887627977126,-0.20352387221566406,-0.012258554451857265,-0.07372939947692424,-0.5778106767754524,-0.18750867814799804,0.055785758782583676,-0.5173398649190027,-0.3689448737985106,False,False,False,False,False,False,True,False,False,False,False,False,10006.0,0.616546672403555,-2036.4598653899345,-737.7363711661039,-9069.325960553913,-122.65909584528379,10006.0,0.015005692877679177,0.1844717507373555,0.0024949084698085576,-0.20352387221566406,0.06682749917370769,0.0009038158581906123,-0.07372939947692424,0.011111016003307298,-0.9063887627977126,-0.012258554451857265
2,2.05592644242078,0.3434510563127474,0.4136360763203947,-0.07372939947692424,1.5369495461246347,-0.18750867814799804,-0.67235708720556,1.811653913874395,-0.40110871083429916,False,False,False,False,False,False,True,False,False,False,False,True,5127.0,0.16643464467076635,1760.873565715456,-378.0106311181906,10540.734870291339,2120.7121632946637,10254.0,-0.025322440131654154,0.7061101083507257,0.14206374734129976,0.6869021126254948,-0.15158222196841337,-0.030497139509093902,-0.14745879895384847,0.8504053468462792,4.11185288484156,0.8272721526407893
8,-0.08550623605041954,0.9587978509072104,0.49881500247484506,0.22789087111049156,-0.616260862646363,-0.18750867814799804,-0.5267285180079312,-0.6186004639969765,-0.4263251590703574,False,False,True,False,False,False,False,False,False,False,False,False,1461.0,-1.1819945822966973,1400.8036601754343,332.94856269242814,-124.92461086966296,728.7687186157486,11688.0,0.21850127746211137,-0.0819831953643069,0.47826275237315624,7.670382807257683,-0.019486090618909428,0.11367538543697445,1.8231269688839324,-0.04265179334710471,-0.6840498884033563,3.9905200197987605
2,0.9852101031851802,-0.4086394704138184,-0.5233321113785596,0.5295111416979074,0.3834439699973144,-0.18750867814799804,-0.5267285180079312,-0.7198610630749503,-0.4121730707746104,False,False,False,False,False,False,False,False,True,False,False,False,1078.0,-0.8610486502121295,-440.5133491060962,570.8130107503441,1062.0564912336242,-564.1520160660873,2156.0,-0.21637915252164922,-0.4025957348119354,0.21385415684428002,-0.8172789408276367,0.5216797265498979,-0.27711018378323754,1.0590222833958147,-0.515592083451389,1.9704202063703604,-1.0466642227571192
1,-0.9420793074388993,0.5485666545109018,0.2432782240114939,0.22789087111049156,-0.6931612343881843,-0.18750867814799804,-0.3810999488103025,-0.4160792658410289,0.4583090147619711,False,False,False,False,False,False,False,True,False,False,False,False,12257.0,0.9085271796864111,6723.781484340124,2793.258407201295,-11547.066071278588,2981.8611917088806,12257.0,0.12501333275865747,-0.5167932939657044,0.13345432146133895,0.5485666545109018,-0.21469127402741936,0.05544088639219265,0.22789087111049156,-0.22918738079171358,-0.9420793074388993,0.2432782240114939
1,-0.9777698520800859,-0.4770113364798698,-0.14002694368353286,0.8914554664028064,-1.0392129072263805,-0.18750867814799804,-0.45391423340911685,-0.6186004639969765,0.4583090147619711,False,False,False,False,True,False,False,False,False,False,False,False,8314.0,0.38927736037494737,-3965.8722514936376,7411.560747672932,-8129.178550193835,-1164.1840097848922,8314.0,-0.42523436344108834,0.46640730391044644,0.06679443954967347,-0.4770113364798698,-0.871638279520656,-0.12482778439036328,0.8914554664028064,0.13691412401267444,-0.9777698520800859,-0.14002694368353286
1,0.09294648715551375,0.8220541187751075,1.9042672840232764,1.2533997911077053,-0.001057888711792293,-0.18750867814799804,-0.5267285180079312,-0.4160792658410289,-0.4229801200186354,False,False,False,False,False,False,False,True,False,False,False,True,908.0,-0.914074512004456,746.4251398477976,1138.0870103257964,84.39541033720648,1729.074693893135,908.0,1.0303624607519484,0.0764070425918677,1.5654107640800217,0.8220541187751075,0.11649910758491594,2.3868082160080117,1.2533997911077053,0.1769949546551345,0.09294648715551375,1.9042672840232764
2,0.7710668353380602,-0.7504988007440756,1.3931937270965742,0.04691870875804208,-0.15485863219543497,-0.18750867814799804,-0.5995428026067456,-0.4160792658410289,-0.39776367178257716,False,False,False,False,False,False,False,False,False,False,False,True,905.0,-0.33593083951280683,-679.2014146733884,42.46143142602808,697.8154859809445,1260.8403230223996,1810.0,-0.03521243465537113,-0.5786847352147438,-1.0455902213901478,-1.5009976014881512,0.03617746028021163,0.06536685072517531,0.09383741751608415,1.0742454781651924,1.5421336706761204,2.7863874541931484
2,-1.1562225752860193,0.6169385205769532,1.6913199686371505,-0.8579421030042054,1.0370971298027958,-0.18750867814799804,-0.8179856564031887,-0.5173398649190027,0.010073781831221772,False,False,False,False,True,False,False,False,False,False,False,False,25577.0,1.617680629841013,15779.436540796733,-21943.58516853856,-29572.704808090515,43258.8908378324,51154.0,-0.5292975317680945,-0.7133182450546317,1.0434404392732626,1.2338770411539064,0.9919720277818256,-1.4510546107455635,-1.7158842060084107,-1.9555423297703156,-2.3124451505720387,3.382639937274301
2,0.2000181210790737,-0.7504988007440756,-0.5659215744557847,1.9772884405175033,-0.8854121637427377,-0.18750867814799804,1.2208143123636135,-0.6186004639969765,-0.35453547480647735,False,False,False,False,False,False,False,False,False,True,False,True,14346.0,0.7158570267533118,-10766.65579547451,28366.179967664102,2869.4599650003915,-8118.710907142688,28692.0,-1.4839526033335098,-0.15011335999692813,0.42472346294426555,-1.5009976014881512,0.3954935187036828,-1.1189901874108887,3.9545768810350066,-0.11319457000075718,0.4000362421581474,-1.1318431489115695
2,-1.5488185663390726,-0.7504988007440756,0.28586768708871907,-0.49599777829930636,0.3834439699973144,-0.18750867814799804,-0.5267285180079312,-0.011036869529133674,0.12457704167862904,False,False,False,False,False,False,False,False,True,False,False,False,14145.0,0.6606356269488242,-10615.80553652495,-7015.888574043688,-21908.03862086618,4043.5984338699313,28290.0,0.3722457377853553,1.1623864766076324,-0.21454335633156632,-1.5009976014881512,0.7682105678928969,-0.14178973768356595,-0.9919955565986127,-0.4427571812794165,-3.097637132678145,0.5717353741774381
3,0.7710668353380602,0.6853103866430046,1.0098885594015474,-0.37534967006434006,0.9601967580609745,-0.18750867814799804,0.34704289717784115,1.5078721166404734,-0.43198599438865615,False,False,True,False,False,False,False,False,False,False,False,False,2638.0,-1.5874411274677271,1807.8487999642462,-990.1724296297291,2034.0743116218027,2664.086019701282,7914.0,-0.2572310275181171,0.528420111053124,0.6920871191098213,2.0559311599290138,-0.28941968224169573,-0.3790613375731225,-1.1260490101930203,0.7786915755418637,2.3132005060141805,3.0296656782046423
1,-0.014125146768046225,0.0015917259824902426,-0.09743748060630765,-0.013405345359441084,-0.6547110485172737,-0.18750867814799804,-0.5995428026067456,-0.7198610630749503,-0.19062856127209882,False,False,False,False,False,False,False,True,False,False,False,False,3745.0,0.09130609717665901,5.961013804425958,-50.20301837110686,-52.89867464633311,-364.90336487062217,3745.0,-2.1337636512877374e-05,-2.2483363117187253e-05,-0.000155093769549449,0.0015917259824902426,0.0001893524706784527,0.0013061830784813968,-0.013405345359441084,0.0013763187142727532,-0.014125146768046225,-0.09743748060630765
1,0.6283046567733136,0.275079190246696,1.3080148009421237,1.0121035746377727,-0.616260862646363,-0.18750867814799804,-0.890799941002003,-0.5173398649190027,-0.32751785169641495,False,False,True,False,False,False,False,False,False,False,False,False,9702.0,0.6951762576037468,2668.8183037734448,9819.428881135671,6095.811780014688,12690.359598740484,9702.0,0.278408631757145,0.1728335362134314,0.3598076522738527,0.275079190246696,0.6359093890818296,1.3238464557126381,1.0121035746377727,0.8218317905603552,0.6283046567733136,1.3080148009421237
1,0.41416138892619364,-0.5453832025459213,-0.012258554451857265,-0.737293994769239,-0.6931612343881843,-0.18750867814799804,-0.23547137961267378,-0.3148186667630551,0.18607429809105677,False,False,False,True,False,False,False,False,False,False,False,True,2914.0,1.0971572341751126,-1589.2466522188147,-2148.4747007575625,1206.8662873309283,-35.72142767271207,2914.0,0.4021077600851233,-0.22587666466343437,0.006685609685537476,-0.5453832025459213,-0.30535870492056977,0.009038158581906082,-0.737293994769239,-0.005077019938008579,0.41416138892619364,-0.012258554451857265
2,2.2700697102679,0.06996359204854168,-0.09743748060630765,-0.3150256159468569,-0.4240099332918097,-0.18750867814799804,-0.3810999488103025,1.811653913874395,0.2025421826533805,False,False,False,False,False,False,False,False,False,True,False,False,32619.0,1.5290167947175608,2282.142409031381,-10275.820566570526,74047.40387922863,-3178.3131798971494,65238.0,-0.022040323678946462,0.15882223113093455,-0.006817076143377399,0.13992718409708335,-0.7151301087194482,0.030695302344311993,-0.6300512318937138,-0.22118987336919493,4.5401394205358,-0.1948749612126153
2,-1.9771051020333124,-0.9556143989422299,-0.05484801752908246,-0.6769699406517559,-0.15485863219543497,-0.18750867814799804,1.8761428737529426,-0.3148186667630551,-0.4013660215305855,False,False,False,True,False,False,False,False,False,False,False,True,3719.0,0.004303263476286841,-3553.929949666153,-2517.6512092838802,-7352.853874461889,-203.97977719065767,7438.0,0.6469222229378847,1.8893501037251799,0.05241355530422702,-1.9112287978844598,1.3384407235857751,0.03713045917152941,-1.3539398813035117,0.10844029529316147,-3.9542102040666247,-0.10969603505816491
3,-0.5851738610270327,0.3434510563127474,-1.4603002990775138,-0.013405345359441084,-0.7700616061300057,-0.18750867814799804,-0.5995428026067456,-0.5173398649190027,-0.4265824697666437,True,False,False,False,False,False,False,False,False,False,False,True,1621.0,-1.274519247194283,556.7341622829636,-21.730064827653997,-948.5668287248201,-2367.14678480465,4863.0,-0.004604080023937227,-0.20097858069634325,-0.5015416802519931,1.0303531689382424,0.007844457702384955,0.019575829837629177,-0.04021603607832325,0.8545295642701194,-1.7555215830810982,-4.380900897232541
3,0.2000181210790737,-0.4770113364798698,-1.2047635206141627,1.6153441158126043,-1.0392129072263805,-0.18750867814799804,-0.45391423340911685,-0.7198610630749503,-0.4119157600783241,False,False,False,False,False,False,False,False,False,True,False,False,5633.0,-0.9088659218557696,-2687.0048583911066,9099.2334043724,1126.7020760384223,-6786.432911619579,16899.0,-0.7705374555586639,-0.09541091125612138,0.5746858571103549,-1.4310340094396095,0.32309809494097474,-1.946107663969765,4.846032347437813,-0.2409745357378547,0.6000543632372212,-3.614290561842488
