artist_count,bpm,danceability,valence,energy,acousticness,instrumentalness,liveness,speechiness,days_since_release,key_A#,key_B,key_C,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,mode_Minor,platform_presence_summary,log_streams,platform_presence_summary danceability,platform_presence_summary energy,platform_presence_summary bpm,platform_presence_summary valence,platform_presence_summary artist_count,danceability energy,danceability bpm,danceability valence,danceability artist_count,energy bpm,energy valence,energy artist_count,bpm valence,bpm artist_count,valence artist_count
3,0.5319148936170213,0.5753424657534247,0.89247311827957,0.7386363636363636,0.2268041237113402,0.0,0.4148936170212766,0.03225806451612903,0.0007387756472682083,False,False,False,False,False,False,False,True,False,False,False,True,546.0,0.020067993756035362,314.1369863013699,403.29545454545456,290.4255319148936,487.29032258064524,1638.0,0.42496886674968876,0.30603322646458764,0.5134776844896157,1.7260273972602742,0.3928916827852998,0.6592130987292278,2.215909090909091,0.47471974376572873,1.5957446808510638,2.67741935483871
1,0.4113475177304964,0.6301369863013699,0.838709677419355,0.7613636363636364,0.061855670103092786,0.0,0.031914893617021274,0.016129032258064516,0.0002350649786762478,False,False,False,False,False,False,False,False,True,False,False,False,939.0,0.010918671545303071,591.6986301369864,714.9204545454545,386.2553191489361,787.5483870967744,939.0,0.4797633872976339,0.2592052851452443,0.5285019885108265,0.6301369863013699,0.3131850419084461,0.6385630498533725,0.7613636363636364,0.345001143902997,0.4113475177304964,0.838709677419355
1,0.4964539007092198,0.3424657534246575,0.43010752688172044,0.375,0.12371134020618557,0.02197802197802198,0.08510638297872342,0.016129032258064516,0.12915141542697875,False,False,True,False,False,False,False,False,False,False,False,True,13748.0,0.2987240602010939,4708.219178082191,5155.5,6825.2482269503535,5913.118279569892,13748.0,0.12842465753424656,0.17001845914699307,0.14729709824716453,0.3424657534246575,0.1861702127659574,0.16129032258064516,0.375,0.2135285594448257,0.4964539007092198,0.43010752688172044
2,0.4822695035460993,0.8493150684931507,0.827956989247312,0.6590909090909091,0.26804123711340205,0.0,0.09574468085106383,0.04838709677419355,0.0014775512945364166,False,False,False,False,False,False,False,True,False,False,False,True,1704.0,0.04993295974909997,1447.2328767123288,1123.090909090909,821.7872340425532,1410.8387096774195,3408.0,0.5597758405977584,0.40959875643641314,0.7031963470319637,1.6986301369863015,0.31785944551902,0.5456989247311829,1.3181818181818181,0.3992984061618242,0.9645390070921986,1.655913978494624
3,0.24113475177304966,0.8493150684931507,0.849462365591398,0.6704545454545454,0.07216494845360824,0.0,0.35106382978723405,0.29032258064516125,0.0014103898720574902,False,False,False,True,False,False,False,False,False,False,False,False,3482.0,0.027715511288958772,2957.315068493151,2334.522727272727,839.6312056737589,2957.827956989248,10446.0,0.5694271481942715,0.20479937821820657,0.721461187214612,2.5479452054794525,0.16166989039329466,0.5695259042033236,2.0113636363636362,0.20483489666742932,0.723404255319149,2.548387096774194
1,0.46099290780141844,0.7671232876712328,0.989247311827957,0.875,0.09278350515463918,0.0,0.06382978723404256,0.1129032258064516,0.0007387756472682083,False,False,False,False,False,False,False,False,False,True,False,True,624.0,0.017903751995027636,478.6849315068493,546.0,287.6595744680851,617.2903225806451,624.0,0.6712328767123288,0.3536383950257456,0.7588746501693916,0.7671232876712328,0.4033687943262411,0.8655913978494624,0.875,0.4560359948143064,0.46099290780141844,0.989247311827957
2,0.2978723404255319,0.7808219178082192,0.838709677419355,0.8068181818181819,0.44329896907216493,0.0,0.11702127659574468,0.03225806451612903,0.015984418549984884,False,True,False,False,False,False,False,False,False,False,False,False,7962.0,0.2154243257426122,6216.904109589042,6423.886363636364,2371.659574468085,6677.806451612904,15924.0,0.6299813200498132,0.23258525211308656,0.6548828988068937,1.5616438356164384,0.24032882011605416,0.6766862170087978,1.6136363636363638,0.24982841455044616,0.5957446808510638,1.67741935483871
2,0.4042553191489362,0.7945205479452055,0.7526881720430109,0.7045454545454546,0.14432989690721648,0.0,0.5638297872340425,0.03225806451612903,0.0005037106685919605,False,False,False,False,False,False,False,False,True,False,False,True,1309.0,0.013356215895774952,1040.027397260274,922.25,529.1702127659574,985.2688172043012,2618.0,0.5597758405977585,0.32118915767997674,0.5980262188834882,1.589041095890411,0.2848162475822051,0.5303030303030304,1.4090909090909092,0.3042781972088768,0.8085106382978724,1.5053763440860217
1,0.9858156028368793,0.3972602739726027,0.5161290322580646,0.6704545454545454,0.4742268041237113,0.0,0.12765957446808512,0.03225806451612903,0.005507236643272104,False,False,False,False,False,False,False,False,True,False,False,False,2939.0,0.10730262588244405,1167.5479452054794,1970.465909090909,2897.312056737588,1516.903225806452,2939.0,0.2663449564134495,0.3916253764694452,0.20503756076005306,0.3972602739726027,0.6609445519019986,0.3460410557184751,0.6704545454545454,0.5088080530770991,0.9858156028368793,0.5161290322580646
1,0.3191489361702128,0.6027397260273972,0.7956989247311829,0.8636363636363636,0.020618556701030927,0.0,0.3191489361702128,0.04838709677419355,0.0016790355619731995,False,True,False,False,False,False,False,False,False,False,False,True,3270.0,0.030883354520297557,1970.958904109589,2824.090909090909,1043.6170212765958,2601.935483870968,3270.0,0.5205479452054794,0.19236374234916934,0.47959935189276776,0.6027397260273972,0.2756286266924565,0.6871945259042034,0.8636363636363636,0.25394646533973925,0.3191489361702128,0.7956989247311829
1,0.43262411347517726,0.6986301369863015,0.33333333333333337,0.8522727272727273,0.0,0.0,0.08510638297872342,0.06451612903225806,3.358071123946149e-05,False,False,False,False,False,False,False,True,False,False,False,True,1493.0,0.0029698255581183533,1043.054794520548,1272.4431818181818,645.9078014184397,497.66666666666674,1493.0,0.5954234122042342,0.3022442436607403,0.2328767123287672,0.6986301369863015,0.3687137330754352,0.2840909090909091,0.8522727272727273,0.14420803782505912,0.43262411347517726,0.33333333333333337
2,0.7304964539007092,0.4520547945205479,0.6344086021505377,0.8863636363636364,0.4020618556701031,0.0,0.08510638297872342,0.04838709677419355,0.000537291379831422,False,False,False,False,False,False,False,False,True,False,False,False,723.0,0.010961270470828245,326.83561643835617,640.8409090909091,528.1489361702128,458.6774193548388,1446.0,0.4006849315068493,0.33022442436607397,0.28678745028722935,0.9041095890410958,0.647485493230174,0.562316715542522,1.7727272727272727,0.46343323419507365,1.4609929078014183,1.2688172043010755
3,0.23404255319148937,0.6575342465753424,0.13978494623655913,0.5909090909090909,0.3711340206185567,0.0,0.05319148936170213,0.04838709677419355,0.0075220793176399466,False,False,False,True,False,False,False,False,False,False,False,True,6681.0,0.20329266597304535,4392.986301369863,3947.8636363636365,1563.6382978723404,933.9032258064515,20043.0,0.38854296388542964,0.15389099387933547,0.09191338930623065,1.9726027397260273,0.13829787234042554,0.0826001955034213,1.772727272727273,0.03271562571493937,0.7021276595744681,0.4193548387096774
1,0.22695035460992907,0.5616438356164384,0.5053763440860216,0.6136363636363636,0.12371134020618557,0.0,0.1702127659574468,0.04838709677419355,0.008932469189697437,False,False,False,False,False,False,True,False,False,False,False,False,10006.0,0.23714469834323415,5619.808219178082,6140.045454545455,2270.8652482269504,5056.795698924732,10006.0,0.34464508094645085,0.12746526765763141,0.2838415083222861,0.5616438356164384,0.13926499032882012,0.310117302052786,0.6136363636363636,0.11469534050179214,0.22695035460992907,0.5053763440860216
2,0.8156028368794327,0.6712328767123288,0.6129032258064517,0.6136363636363636,0.6907216494845361,0.0,0.06382978723404256,0.4193548387096774,0.004734880284764431,False,False,False,False,False,False,True,False,False,False,False,True,5127.0,0.152293755754038,3441.4109589041095,3146.1136363636365,4181.595744680852,3142.354838709678,10254.0,0.41189290161892905,0.5474594384533179,0.4114007954043306,1.3424657534246576,0.5004835589941974,0.3760997067448681,1.2272727272727273,0.49988560970029755,1.6312056737588654,1.2258064516129035
8,0.3900709219858156,0.7945205479452055,0.6344086021505377,0.6704545454545454,0.1134020618556701,0.0,0.08510638297872342,0.03225806451612903,0.0014439705832969517,False,False,True,False,False,False,False,False,False,False,False,False,1461.0,0.029757084348931276,1160.7945205479452,979.5340909090909,569.8936170212766,926.8709677419356,11688.0,0.5326899128268991,0.30991936267366177,0.5040506702017972,6.356164383561644,0.26152482269503546,0.42534213098729234,5.363636363636363,0.24746434835659273,3.120567375886525,5.075268817204302
2,0.6028368794326241,0.5205479452054795,0.3763440860215054,0.7272727272727273,0.38144329896907214,0.0,0.08510638297872342,0.016129032258064516,0.003290909701467476,False,False,False,False,False,False,False,False,True,False,False,False,1078.0,0.046910441818621924,561.1506849315069,784.0,649.8581560283687,405.6989247311828,2156.0,0.3785803237858033,0.3138054988827359,0.19590514066872886,1.041095890410959,0.4384268214055448,0.2737047898338221,1.4545454545454546,0.22687409441012735,1.2056737588652482,0.7526881720430108
1,0.21985815602836878,0.7123287671232876,0.5698924731182796,0.6704545454545454,0.09278350515463918,0.0,0.10638297872340427,0.06451612903225806,0.11689445582457436,False,False,False,False,False,False,False,True,False,False,False,False,12257.0,0.3104938435914163,8731.013698630137,8217.761363636364,2694.801418439716,6985.172043010753,12257.0,0.47758405977584056,0.15661128922568734,0.40595080276918544,0.7123287671232876,0.14740490006447451,0.3820869990224829,0.6704545454545454,0.1252955082742317,0.21985815602836878,0.5698924731182796
1,0.21276595744680848,0.5068493150684932,0.47311827956989244,0.7954545454545454,0.0,0.0,0.09574468085106383,0.03225806451612903,0.11689445582457436,False,False,False,False,True,False,False,False,False,False,False,False,8314.0,0.1904413588681928,4213.945205479452,6613.409090909091,1768.9361702127658,3933.5053763440856,8314.0,0.4031755915317559,0.10784027980180705,0.23979967594638385,0.5068493150684932,0.1692456479690522,0.3763440860215053,0.7954545454545454,0.10066346373827498,0.21276595744680848,0.47311827956989244
1,0.42553191489361697,0.7671232876712328,0.989247311827957,0.8636363636363636,0.27835051546391754,0.0,0.08510638297872342,0.06451612903225806,0.0018805198294099858,False,False,False,False,False,False,False,True,False,False,False,True,908.0,0.0437060340172974,696.5479452054794,784.1818181818182,386.3829787234042,898.236559139785,908.0,0.6625155666251556,0.3264354415622267,0.7588746501693916,0.7671232876712328,0.36750483558994196,0.8543499511241447,0.8636363636363636,0.42095630290551356,0.42553191489361697,0.989247311827957
2,0.5602836879432623,0.4520547945205479,0.860215053763441,0.6363636363636364,0.23711340206185566,0.0,0.07446808510638298,0.06451612903225806,0.005171429530877462,False,False,False,False,False,False,False,False,False,False,False,True,905.0,0.08880540964124584,409.1095890410959,575.9090909090909,507.0567375886524,778.4946236559141,1810.0,0.2876712328767123,0.25327892742640623,0.3888643393725144,0.9041095890410958,0.3565441650548033,0.5474095796676443,1.2727272727272727,0.4819644627468924,1.1205673758865247,1.720430107526882
2,0.17730496453900713,0.726027397260274,0.9354838709677421,0.46590909090909094,0.5567010309278351,0.0,0.0425531914893617,0.04838709677419355,0.05839685684542798,False,False,False,False,True,False,False,False,False,False,False,False,25577.0,0.5638281098337768,18569.60273972603,11916.55681818182,4534.9290780141855,23926.87096774194,51154.0,0.33826276463262767,0.1287282619255805,0.6791869200176758,1.452054794520548,0.08260799484203742,0.43585043988269806,0.9318181818181819,0.16586593456874862,0.35460992907801425,1.8709677419354842
2,0.44680851063829785,0.4520547945205479,0.3655913978494624,1.0,0.041237113402061855,0.0,0.3404255319148936,0.03225806451612903,0.010812989019107423,False,False,False,False,False,False,False,False,False,True,False,True,14346.0,0.26030903792607635,6485.17808219178,14346.0,6409.914893617021,5244.774193548387,28692.0,0.4520547945205479,0.2019819294666278,0.1652673442333186,0.9041095890410958,0.44680851063829785,0.3655913978494624,2.0,0.1633493479752917,0.8936170212765957,0.7311827956989247
2,0.099290780141844,0.4520547945205479,0.5806451612903226,0.5340909090909091,0.38144329896907214,0.0,0.08510638297872342,0.12903225806451613,0.07334027334698948,False,False,False,False,False,False,False,False,True,False,False,False,14145.0,0.24721106632942916,6394.315068493151,7554.715909090909,1404.4680851063833,8213.225806451614,28290.0,0.24143835616438353,0.04488487321480619,0.2624834290764472,0.9041095890410958,0.053030303030303046,0.3101173020527859,1.0681818181818181,0.05765271105010297,0.198581560283688,1.1612903225806452
3,0.5602836879432623,0.7397260273972603,0.7634408602150539,0.5568181818181818,0.5360824742268041,0.0,0.2127659574468085,0.3709677419354839,0.0007051949360287434,False,False,True,False,False,False,False,False,False,False,False,False,2638.0,0.014400825379358877,1951.3972602739727,1468.8863636363635,1478.028368794326,2013.956989247312,7914.0,0.411892901618929,0.41445642669775573,0.564737074679629,2.219178082191781,0.31197614442295285,0.42509775171065495,1.6704545454545454,0.427743460687867,1.6808510638297869,2.2903225806451615
1,0.4042553191489362,0.6027397260273972,0.48387096774193555,0.625,0.10309278350515463,0.0,0.07446808510638298,0.016129032258064516,0.03220390207864603,False,False,False,False,False,False,False,True,False,False,False,False,3745.0,0.1409555645919678,2257.2602739726026,2340.625,1513.936170212766,1812.0967741935488,3745.0,0.37671232876712324,0.24366074030894783,0.2916482545293858,0.6027397260273972,0.2526595744680851,0.30241935483870974,0.625,0.19560741249142077,0.4042553191489362,0.48387096774193555
1,0.5319148936170213,0.6575342465753424,0.838709677419355,0.8181818181818182,0.1134020618556701,0.0,0.031914893617021274,0.04838709677419355,0.014338963699251146,False,False,True,False,False,False,False,False,False,False,False,False,9702.0,0.25533906563759645,6379.397260273972,7938.000000000001,5160.63829787234,8137.161290322582,9702.0,0.5379825653798257,0.3497522588166715,0.5514803358373841,0.6575342465753424,0.43520309477756286,0.6862170087976541,0.8181818181818182,0.44612216884008243,0.5319148936170213,0.838709677419355
1,0.4893617021276595,0.49315068493150677,0.5053763440860216,0.48863636363636365,0.09278350515463918,0.0,0.12765957446808512,0.08064516129032258,0.08136606333322141,False,False,False,True,False,False,False,False,False,False,False,True,2914.0,0.36685640814785014,1437.0410958904108,1423.8863636363637,1425.9999999999998,1472.666666666667,2914.0,0.24097135740971354,0.2413290585835033,0.2492266902342024,0.49315068493150677,0.2391199226305609,0.2469452590420333,0.48863636363636365,0.24731182795698925,0.4893617021276595,0.5053763440860216
2,0.8581560283687942,0.6164383561643836,0.48387096774193555,0.5681818181818182,0.16494845360824742,0.0,0.10638297872340427,0.4193548387096774,0.08351522885254709,False,False,False,False,False,False,False,False,False,True,False,False,32619.0,0.5257290381899087,20107.60273972603,18533.522727272728,27992.1914893617,15783.387096774195,65238.0,0.3502490660024907,0.5290002914602157,0.29827662395050825,1.2328767123287672,0.4875886524822695,0.2749266862170089,1.1363636363636365,0.4152367879203844,1.7163120567375885,0.9677419354838711
2,0.014184397163120532,0.4109589041095891,0.49462365591397855,0.5,0.23711340206185566,0.0,0.43617021276595747,0.08064516129032258,0.004701299573524966,False,False,False,True,False,False,False,False,False,False,False,True,3719.0,0.12870311614006572,1528.3561643835617,1859.5,52.75177304964526,1839.5053763440862,7438.0,0.20547945205479454,0.005829204313611178,0.2032699955810871,0.8219178082191781,0.007092198581560266,0.24731182795698928,1.0,0.007015938381758543,0.028368794326241065,0.9892473118279571
3,0.2907801418439716,0.6712328767123288,0.13978494623655913,0.625,0.07216494845360824,0.0,0.07446808510638298,0.04838709677419355,0.0014103898720574902,True,False,False,False,False,False,False,False,False,False,False,True,1621.0,0.02570860180001788,1088.068493150685,1013.125,471.354609929078,226.59139784946234,4863.0,0.4195205479452055,0.19518119110074808,0.0938282515834438,2.0136986301369864,0.18173758865248224,0.08736559139784945,1.875,0.04064668649431861,0.8723404255319148,0.4193548387096774
3,0.44680851063829785,0.5068493150684932,0.20430107526881724,0.9318181818181819,0.0,0.0,0.09574468085106383,0.016129032258064516,0.003324490412706941,False,False,False,False,False,False,False,False,False,True,False,False,5633.0,0.04401376813084609,2855.082191780822,5248.931818181819,2516.872340425532,1150.8279569892475,16899.0,0.47229140722291413,0.2264645875837948,0.1035498600677567,1.5205479452054795,0.41634429400386846,0.1903714565004888,2.795454545454546,0.09128345916266302,1.3404255319148937,0.6129032258064517
1,0.2978723404255319,0.9452054794520548,0.5483870967741936,0.6931818181818182,0.18556701030927836,0.0,0.12765957446808512,0.08064516129032258,0.004701299573524966,False,False,False,False,False,False,False,False,True,False,False,True,1466.0,0.0376780593725885,1385.6712328767123,1016.2045454545455,436.6808510638298,803.9354838709678,1466.0,0.6551992528019925,0.28155056834742054,0.518338488731772,0.9452054794520548,0.20647969052224371,0.3801319648093842,0.6931818181818182,0.16334934797529171,0.2978723404255319,0.5483870967741936
1,0.46099290780141844,0.6027397260273972,0.989247311827957,0.8977272727272727,0.12371134020618557,0.2087912087912088,0.05319148936170213,0.03225806451612903,0.0009738406259444561,False,False,False,False,False,False,False,False,False,True,False,True,2444.0,0.012455516002321807,1473.0958904109589,2194.0454545454545,1126.6666666666667,2417.7204301075267,2444.0,0.5410958904109588,0.27785873894880014,0.596258653704522,0.6027397260273972,0.41384590586718245,0.8880742913000977,0.8977272727272727,0.4560359948143064,0.46099290780141844,0.989247311827957
1,0.4113475177304964,0.30136986301369867,0.09677419354838711,0.5113636363636364,0.7216494845360825,0.0,0.06382978723404256,0.03225806451612903,0.13177071090365694,False,False,False,False,False,False,True,False,False,False,False,True,22239.0,0.39747552331638325,6702.164383561645,11372.215909090908,9147.957446808508,2152.161290322581,22239.0,0.1541095890410959,0.12396774506946467,0.029164825452938584,0.30136986301369867,0.210348162475822,0.04948680351906159,0.5113636363636364,0.03980782429649966,0.4113475177304964,0.09677419354838711
